store_id,product_id,stock_on_hand,reorder_level,last_restocked_date
STR-0400,PROD-00435,251,91,2025-09-10
STR-0400,PROD-00436,49,12,2025-09-09
STR-0400,PROD-00437,490,15,2025-09-13
STR-0400,PROD-00438,249,20,2025-09-11
STR-0400,PROD-00439,115,92,2025-09-13
STR-0401,PROD-00434,495,48,2025-09-12
STR-0401,PROD-00435,176,15,2025-09-09
STR-0401,PROD-00436,204,16,2025-09-11
STR-0401,PROD-00437,279,90,2025-09-13
STR-0401,PROD-00438,400,86,2025-09-13
STR-0401,PROD-00439,29,23,2025-09-10
STR-0402,PROD-00434,23,23,2025-09-09
STR-0402,PROD-00435,187,79,2025-09-08
STR-0402,PROD-00436,243,39,2025-09-10
STR-0402,PROD-00437,35,16,2025-09-10
STR-0402,PROD-00438,35,28,2025-09-07
STR-0402,PROD-00439,360,40,2025-09-09
STR-0403,PROD-00434,257,91,2025-09-09
STR-0403,PROD-00435,72,10,2025-09-08
STR-0403,PROD-00436,355,98,2025-09-12
STR-0403,PROD-00437,249,83,2025-09-13
STR-0403,PROD-00438,149,17,2025-09-09
STR-0403,PROD-00439,148,32,2025-09-09
STR-0404,PROD-00440,285,27,2025-09-10
STR-0404,PROD-00441,48,38,2025-09-09
STR-0404,PROD-00442,191,24,2025-09-11
STR-0404,PROD-00443,148,81,2025-09-12
STR-0404,PROD-00444,318,31,2025-09-11
STR-0404,PROD-00445,250,54,2025-09-12
STR-0405,PROD-00440,383,61,2025-09-13
STR-0405,PROD-00441,170,23,2025-09-13
STR-0405,PROD-00442,209,68,2025-09-13
STR-0405,PROD-00443,441,21,2025-09-12
STR-0405,PROD-00444,116,43,2025-09-10
STR-0405,PROD-00445,297,74,2025-09-12
STR-0406,PROD-00440,151,46,2025-09-13
STR-0406,PROD-00441,182,53,2025-09-11
STR-0406,PROD-00442,112,49,2025-09-12
STR-0406,PROD-00443,89,15,2025-09-08
STR-0406,PROD-00444,278,93,2025-09-10
STR-0406,PROD-00445,142,79,2025-09-10
STR-0407,PROD-00440,438,87,2021-01-01
STR-0407,PROD-00441,104,20,2021-01-01
STR-0407,PROD-00442,92,18,2021-01-01
STR-0407,PROD-00443,214,42,2021-01-01
STR-0407,PROD-00444,396,79,2021-01-01
STR-0407,PROD-00445,396,79,2021-01-01
STR-0408,PROD-00440,108,77,2025-09-11
STR-0408,PROD-00441,248,27,2025-09-09
STR-0408,PROD-00442,105,50,2025-09-11
STR-0408,PROD-00443,333,55,2025-09-13
STR-0408,PROD-00444,75,70,2025-09-08
STR-0408,PROD-00445,231,88,2025-09-11
STR-0409,PROD-00440,399,79,2021-01-01
STR-0409,PROD-00441,163,32,2021-01-01
STR-0409,PROD-00442,215,43,2021-01-01
STR-0409,PROD-00443,477,95,2021-01-01
STR-0409,PROD-00444,479,95,2021-01-01
STR-0409,PROD-00445,350,70,2021-01-01
STR-0410,PROD-00446,83,47,2025-09-10
STR-0410,PROD-00447,306,91,2025-09-11
STR-0410,PROD-00448,217,50,2025-09-11
STR-0410,PROD-00449,124,37,2025-09-11
STR-0410,PROD-00450,204,76,2025-09-11
STR-0410,PROD-00451,220,97,2025-09-08
STR-0411,PROD-00446,181,98,2025-09-11
STR-0411,PROD-00447,44,25,2025-09-10
STR-0411,PROD-00448,235,57,2025-09-12
STR-0411,PROD-00449,164,68,2025-09-11
STR-0411,PROD-00450,491,77,2025-09-13
STR-0411,PROD-00451,350,65,2025-09-13
STR-0412,PROD-00446,237,91,2025-09-11
STR-0412,PROD-00447,231,27,2025-09-13
STR-0412,PROD-00448,390,98,2025-09-11
STR-0412,PROD-00449,301,17,2025-09-12
STR-0412,PROD-00450,195,70,2025-09-09
STR-0412,PROD-00451,279,60,2025-09-12
STR-0413,PROD-00446,112,17,2025-09-13
STR-0413,PROD-00447,118,45,2025-09-10
STR-0413,PROD-00448,310,54,2025-09-11
STR-0413,PROD-00449,386,96,2025-09-12
STR-0413,PROD-00450,272,76,2025-09-13
STR-0413,PROD-00451,110,29,2025-09-08
STR-0414,PROD-00446,516,86,2025-09-13
STR-0414,PROD-00447,116,76,2025-09-12
STR-0414,PROD-00448,279,38,2025-09-12
STR-0414,PROD-00449,183,94,2025-09-10
STR-0414,PROD-00450,463,13,2025-09-12
STR-0414,PROD-00451,341,92,2025-09-12
STR-0415,PROD-00446,499,54,2025-09-13
STR-0415,PROD-00447,312,24,2025-09-13
STR-0415,PROD-00448,425,44,2025-09-12
STR-0415,PROD-00449,275,59,2025-09-09
STR-0415,PROD-00450,251,67,2025-09-13
STR-0415,PROD-00451,193,65,2025-09-09
STR-0416,PROD-00446,249,39,2025-09-11
STR-0416,PROD-00447,396,48,2025-09-12
STR-0416,PROD-00448,222,91,2025-09-12
STR-0416,PROD-00449,394,13,2025-09-12
STR-0416,PROD-00450,106,25,2025-09-11
STR-0416,PROD-00451,162,22,2025-09-11
STR-0417,PROD-00446,271,13,2025-09-11
STR-0417,PROD-00447,223,98,2025-09-12
STR-0417,PROD-00448,289,83,2025-09-12
STR-0417,PROD-00449,36,17,2025-09-12
STR-0417,PROD-00450,126,95,2025-09-12
STR-0417,PROD-00451,487,56,2025-09-13
STR-0418,PROD-00446,195,43,2025-09-10
STR-0418,PROD-00447,268,62,2025-09-12
STR-0418,PROD-00448,101,78,2025-09-09
STR-0418,PROD-00449,194,53,2025-09-10
STR-0418,PROD-00450,427,98,2025-09-11
STR-0418,PROD-00451,412,12,2025-09-11
STR-0419,PROD-00452,79,79,2025-09-08
STR-0419,PROD-00453,524,79,2025-09-12
STR-0419,PROD-00454,174,72,2025-09-08
STR-0419,PROD-00455,326,71,2025-09-12
STR-0419,PROD-00456,158,50,2025-09-11
STR-0419,PROD-00457,246,37,2025-09-13
STR-0420,PROD-00452,266,95,2025-09-12
STR-0420,PROD-00453,52,10,2025-09-10
STR-0420,PROD-00454,196,76,2025-09-09
STR-0420,PROD-00455,168,56,2025-09-13
STR-0420,PROD-00456,92,72,2025-09-10
STR-0420,PROD-00457,296,70,2025-09-11
STR-0421,PROD-00452,346,69,2021-01-01
STR-0421,PROD-00453,401,80,2021-01-01
STR-0421,PROD-00454,238,47,2021-01-01
STR-0421,PROD-00455,488,97,2021-01-01
STR-0421,PROD-00456,266,53,2021-01-01
STR-0421,PROD-00457,120,24,2021-01-01
STR-0422,PROD-00452,204,62,2025-09-12
STR-0422,PROD-00453,160,96,2025-09-08
STR-0422,PROD-00454,236,51,2025-09-10
STR-0422,PROD-00455,164,76,2025-09-10
STR-0422,PROD-00456,228,57,2025-09-10
STR-0422,PROD-00457,268,28,2025-09-13
STR-0423,PROD-00458,78,56,2025-09-12
STR-0423,PROD-00459,373,78,2025-09-11
STR-0423,PROD-00460,282,39,2025-09-09
STR-0423,PROD-00461,160,98,2025-09-13
STR-0423,PROD-00462,200,39,2025-09-11
STR-0423,PROD-00463,240,78,2025-09-12
STR-0424,PROD-00464,290,99,2025-09-10
STR-0424,PROD-00465,327,42,2025-09-11
STR-0424,PROD-00466,313,77,2025-09-13
STR-0424,PROD-00467,43,22,2025-09-10
STR-0424,PROD-00468,429,62,2025-09-12
STR-0424,PROD-00469,368,29,2025-09-10
STR-0425,PROD-00464,164,44,2025-09-09
STR-0425,PROD-00465,358,20,2025-09-12
STR-0425,PROD-00466,303,22,2025-09-12
STR-0425,PROD-00467,232,33,2025-09-12
STR-0425,PROD-00468,139,41,2025-09-11
STR-0425,PROD-00469,107,71,2025-09-10
STR-0426,PROD-00464,199,76,2025-09-11
STR-0426,PROD-00465,253,99,2025-09-08
STR-0426,PROD-00466,104,17,2025-09-12
STR-0426,PROD-00467,101,64,2025-09-09
STR-0426,PROD-00468,323,58,2025-09-09
STR-0426,PROD-00469,97,77,2025-09-09
STR-0427,PROD-00464,315,28,2025-09-13
STR-0427,PROD-00465,164,45,2025-09-13
STR-0427,PROD-00466,90,12,2025-09-09
STR-0427,PROD-00467,272,52,2025-09-10
STR-0427,PROD-00468,160,86,2025-09-12
STR-0427,PROD-00469,194,21,2025-09-10
STR-0428,PROD-00464,137,51,2025-09-11
STR-0428,PROD-00465,341,28,2025-09-10
STR-0428,PROD-00466,205,80,2025-09-09
STR-0428,PROD-00467,186,53,2025-09-12
STR-0428,PROD-00468,122,51,2025-09-08
STR-0428,PROD-00469,237,76,2025-09-08
STR-0429,PROD-00470,76,35,2025-09-08
STR-0429,PROD-00471,134,11,2025-09-11
STR-0429,PROD-00472,102,51,2025-09-08
STR-0429,PROD-00473,96,41,2025-09-11
STR-0429,PROD-00474,371,11,2025-09-12
STR-0429,PROD-00475,135,43,2025-09-08
STR-0430,PROD-00476,68,22,2025-08-27
STR-0430,PROD-00477,337,14,2025-08-31
STR-0430,PROD-00478,145,31,2025-08-26
STR-0430,PROD-00479,292,90,2025-08-26
STR-0430,PROD-00480,140,88,2025-08-26
STR-0430,PROD-00481,330,51,2025-08-30
STR-0431,PROD-00476,228,79,2025-09-11
STR-0431,PROD-00477,250,86,2025-09-09
STR-0431,PROD-00478,146,47,2025-09-10
STR-0431,PROD-00479,153,35,2025-09-11
STR-0431,PROD-00480,131,75,2025-09-10
STR-0431,PROD-00481,70,21,2025-09-09
STR-0432,PROD-00476,217,81,2025-09-10
STR-0432,PROD-00477,232,42,2025-09-11
STR-0432,PROD-00478,127,83,2025-09-09
STR-0432,PROD-00479,483,46,2025-09-13
STR-0432,PROD-00480,373,27,2025-09-12
STR-0432,PROD-00481,211,95,2025-09-13
STR-0433,PROD-00476,160,47,2025-09-09
STR-0433,PROD-00477,193,84,2025-09-13
STR-0433,PROD-00478,330,31,2025-09-12
STR-0433,PROD-00479,96,50,2025-09-11
STR-0433,PROD-00480,92,21,2025-09-10
STR-0433,PROD-00481,275,29,2025-09-09
STR-0434,PROD-00482,226,68,2025-09-11
STR-0434,PROD-00483,210,84,2025-09-13
STR-0434,PROD-00484,47,15,2025-09-09
STR-0434,PROD-00485,92,59,2025-09-09
STR-0434,PROD-00486,323,43,2025-09-10
STR-0434,PROD-00487,366,93,2025-09-13
STR-0435,PROD-00482,84,38,2025-09-10
STR-0435,PROD-00483,205,61,2025-09-11
STR-0435,PROD-00484,387,49,2025-09-13
STR-0435,PROD-00485,102,13,2025-09-12
STR-0435,PROD-00486,256,70,2025-09-13
STR-0435,PROD-00487,362,47,2025-09-11
STR-0436,PROD-00482,323,52,2025-09-11
STR-0436,PROD-00483,242,77,2025-09-11
STR-0436,PROD-00484,277,81,2025-09-12
STR-0436,PROD-00485,484,10,2025-09-13
STR-0436,PROD-00486,141,85,2025-09-13
STR-0436,PROD-00487,257,81,2025-09-12
STR-0437,PROD-00482,198,85,2025-09-10
STR-0437,PROD-00483,255,37,2025-09-10
STR-0437,PROD-00484,226,47,2025-09-11
STR-0437,PROD-00485,277,45,2025-09-11
STR-0437,PROD-00486,162,53,2025-09-10
STR-0437,PROD-00487,49,29,2025-09-11
STR-0438,PROD-00482,341,75,2025-09-12
STR-0438,PROD-00483,159,54,2025-09-10
STR-0438,PROD-00484,91,34,2025-09-09
STR-0438,PROD-00485,216,27,2025-09-09
STR-0438,PROD-00486,57,39,2025-09-11
STR-0438,PROD-00487,182,49,2025-09-11
STR-0439,PROD-00482,152,51,2025-09-12
STR-0439,PROD-00483,148,84,2025-09-08
STR-0439,PROD-00484,264,21,2025-09-11
STR-0439,PROD-00485,255,40,2025-09-11
STR-0439,PROD-00486,156,52,2025-09-11
STR-0439,PROD-00487,92,88,2025-09-09
STR-0440,PROD-00482,214,96,2025-09-12
STR-0440,PROD-00483,212,62,2025-09-10
STR-0440,PROD-00484,91,15,2025-09-11
STR-0440,PROD-00485,106,43,2025-09-13
STR-0440,PROD-00486,121,13,2025-09-08
STR-0440,PROD-00487,95,14,2025-09-08
STR-0441,PROD-00482,277,70,2025-09-12
STR-0441,PROD-00483,274,44,2025-09-11
STR-0441,PROD-00484,111,12,2025-09-13
STR-0441,PROD-00485,58,28,2025-09-10
STR-0441,PROD-00486,349,99,2025-09-13
STR-0441,PROD-00487,252,66,2025-09-12
STR-0442,PROD-00488,106,94,2025-09-11
STR-0442,PROD-00489,234,46,2025-09-11
STR-0442,PROD-00490,191,85,2025-09-12
STR-0442,PROD-00491,257,52,2025-09-10
STR-0442,PROD-00492,242,94,2025-09-10
STR-0442,PROD-00493,284,25,2025-09-07
STR-0442,PROD-00494,153,40,2025-09-09
STR-0442,PROD-00495,206,71,2025-09-10
STR-0442,PROD-00496,71,69,2025-09-09
STR-0442,PROD-00497,145,58,2025-09-11
STR-0443,PROD-00488,473,93,2025-09-13
STR-0443,PROD-00489,217,52,2025-09-12
STR-0443,PROD-00490,189,93,2025-09-09
STR-0443,PROD-00491,241,59,2025-09-11
STR-0443,PROD-00492,153,38,2025-09-12
STR-0443,PROD-00493,88,24,2025-09-11
STR-0443,PROD-00494,293,19,2025-09-12
STR-0443,PROD-00495,272,67,2025-09-11
STR-0443,PROD-00496,414,73,2025-09-12
STR-0443,PROD-00497,297,77,2025-09-13
STR-0444,PROD-00488,43,14,2025-09-11
STR-0444,PROD-00489,209,98,2025-09-13
STR-0444,PROD-00490,146,56,2025-09-10
STR-0444,PROD-00491,214,28,2025-09-10
STR-0444,PROD-00492,202,68,2025-09-10
STR-0444,PROD-00493,142,49,2025-09-09
STR-0444,PROD-00494,217,94,2025-09-10
STR-0444,PROD-00495,126,47,2025-09-11
STR-0444,PROD-00496,237,93,2025-09-09
STR-0444,PROD-00497,384,71,2025-09-12
STR-0445,PROD-00488,280,86,2025-09-11
STR-0445,PROD-00489,191,96,2025-09-12
STR-0445,PROD-00490,111,24,2025-09-11
STR-0445,PROD-00491,381,40,2025-09-13
STR-0445,PROD-00492,195,83,2025-09-13
STR-0445,PROD-00493,101,27,2025-09-10
STR-0445,PROD-00494,257,88,2025-09-13
STR-0445,PROD-00495,221,15,2025-09-11
STR-0445,PROD-00496,483,96,2025-09-12
STR-0445,PROD-00497,52,23,2025-09-09
STR-0446,PROD-00488,295,80,2025-09-11
STR-0446,PROD-00489,254,68,2025-09-10
STR-0446,PROD-00490,306,48,2025-09-13
STR-0446,PROD-00491,79,73,2025-09-11
STR-0446,PROD-00492,96,53,2025-09-09
STR-0446,PROD-00493,70,24,2025-09-10
STR-0446,PROD-00494,105,93,2025-09-10
STR-0446,PROD-00495,438,23,2025-09-11
STR-0446,PROD-00496,210,12,2025-09-11
STR-0446,PROD-00497,180,17,2025-09-10
STR-0447,PROD-00498,170,78,2025-09-11
STR-0447,PROD-00499,83,20,2025-09-11
STR-0447,PROD-00500,181,52,2025-09-11
STR-0447,PROD-00501,107,69,2025-09-11
STR-0447,PROD-00502,353,92,2025-09-11
STR-0447,PROD-00503,135,89,2025-09-11
STR-0448,PROD-00498,56,34,2025-09-09
STR-0448,PROD-00499,230,13,2025-09-11
STR-0448,PROD-00500,211,87,2025-09-10
STR-0448,PROD-00501,312,58,2025-09-13
STR-0448,PROD-00502,204,51,2025-09-12
STR-0448,PROD-00503,44,31,2025-09-06
STR-0449,PROD-00498,181,77,2025-09-11
STR-0449,PROD-00499,221,61,2025-09-10
STR-0449,PROD-00500,328,71,2025-09-11
STR-0449,PROD-00501,197,66,2025-09-12
STR-0449,PROD-00502,362,85,2025-09-11
STR-0449,PROD-00503,104,16,2025-09-11
STR-0450,PROD-00498,113,25,2025-09-09
STR-0450,PROD-00499,244,22,2025-09-11
STR-0450,PROD-00500,128,77,2025-09-12
STR-0450,PROD-00501,268,40,2025-09-13
STR-0450,PROD-00502,430,18,2025-09-13
STR-0450,PROD-00503,28,10,2025-09-10
STR-0451,PROD-00498,200,18,2025-09-10
STR-0451,PROD-00499,175,62,2025-09-10
STR-0451,PROD-00500,129,57,2025-09-09
STR-0451,PROD-00501,138,97,2025-09-11
STR-0451,PROD-00502,195,59,2025-09-10
STR-0451,PROD-00503,424,50,2025-09-13
STR-0452,PROD-00504,260,52,2021-01-01
STR-0452,PROD-00505,144,28,2021-01-01
STR-0452,PROD-00506,288,57,2021-01-01
STR-0452,PROD-00507,368,73,2021-01-01
STR-0452,PROD-00508,257,51,2021-01-01
STR-0452,PROD-00509,267,53,2021-01-01
STR-0452,PROD-00510,114,22,2021-01-01
STR-0452,PROD-00511,226,45,2021-01-01
STR-0453,PROD-00504,341,60,2025-09-09
STR-0453,PROD-00505,205,87,2025-09-09
STR-0453,PROD-00506,362,35,2025-09-10
STR-0453,PROD-00507,63,38,2025-09-09
STR-0453,PROD-00508,171,48,2025-09-13
STR-0453,PROD-00509,168,62,2025-09-10
STR-0453,PROD-00510,307,65,2025-09-13
STR-0453,PROD-00511,156,45,2025-09-11
STR-0454,PROD-00504,353,36,2025-09-11
STR-0454,PROD-00505,452,88,2025-09-13
STR-0454,PROD-00506,102,22,2025-09-10
STR-0454,PROD-00507,173,33,2025-09-08
STR-0454,PROD-00508,250,21,2025-09-12
STR-0454,PROD-00509,311,44,2025-09-13
STR-0454,PROD-00510,270,16,2025-09-11
STR-0454,PROD-00511,143,39,2025-09-09
STR-0455,PROD-00504,72,22,2025-09-10
STR-0455,PROD-00505,244,44,2025-09-11
STR-0455,PROD-00506,42,39,2025-09-12
STR-0455,PROD-00507,266,57,2025-09-12
STR-0455,PROD-00508,218,32,2025-09-12
STR-0455,PROD-00509,443,15,2025-09-12
STR-0455,PROD-00510,406,37,2025-09-13
STR-0455,PROD-00511,278,52,2025-09-11
STR-0456,PROD-00512,234,48,2025-09-10
STR-0456,PROD-00513,298,83,2025-09-12
STR-0456,PROD-00514,435,83,2025-09-12
STR-0456,PROD-00515,287,61,2025-09-10
STR-0456,PROD-00516,347,11,2025-09-13
STR-0456,PROD-00517,101,29,2025-09-11
STR-0457,PROD-00512,187,57,2025-09-11
STR-0457,PROD-00513,339,27,2025-09-12
STR-0457,PROD-00514,326,85,2025-09-13
STR-0457,PROD-00515,324,89,2025-09-12
STR-0457,PROD-00516,221,53,2025-09-10
STR-0457,PROD-00517,413,10,2025-09-12
STR-0458,PROD-00512,435,39,2025-09-13
STR-0458,PROD-00513,173,51,2025-09-09
STR-0458,PROD-00514,476,31,2025-09-13
STR-0458,PROD-00515,132,21,2025-09-10
STR-0458,PROD-00516,282,56,2025-09-12
STR-0458,PROD-00517,271,43,2025-09-10
STR-0459,PROD-00512,399,70,2025-09-12
STR-0459,PROD-00513,225,48,2025-09-10
STR-0459,PROD-00514,299,90,2025-09-12
STR-0459,PROD-00515,440,42,2025-09-13
STR-0459,PROD-00516,233,88,2025-09-10
STR-0459,PROD-00517,74,65,2025-09-09
STR-0460,PROD-00512,192,46,2025-09-12
STR-0460,PROD-00513,120,41,2025-09-12
STR-0460,PROD-00514,525,38,2025-09-13
STR-0460,PROD-00515,313,26,2025-09-11
STR-0460,PROD-00516,516,93,2025-09-12
STR-0460,PROD-00517,224,71,2025-09-09
STR-0461,PROD-00512,70,49,2025-09-09
STR-0461,PROD-00513,235,98,2025-09-10
STR-0461,PROD-00514,220,82,2025-09-13
STR-0461,PROD-00515,330,96,2025-09-08
STR-0461,PROD-00516,227,78,2025-09-10
STR-0461,PROD-00517,267,43,2025-09-11
STR-0462,PROD-00518,94,35,2025-09-09
STR-0462,PROD-00519,78,10,2025-09-09
STR-0462,PROD-00520,160,32,2025-09-13
STR-0462,PROD-00521,510,55,2025-09-13
STR-0462,PROD-00522,205,24,2025-09-13
STR-0462,PROD-00523,136,67,2025-09-08
STR-0463,PROD-00518,285,95,2025-09-10
STR-0463,PROD-00519,247,63,2025-09-10
STR-0463,PROD-00520,120,62,2025-09-11
STR-0463,PROD-00521,79,55,2025-09-12
STR-0463,PROD-00522,243,63,2025-09-11
STR-0463,PROD-00523,190,21,2025-09-10
STR-0464,PROD-00518,349,40,2025-09-11
STR-0464,PROD-00519,78,66,2025-09-10
STR-0464,PROD-00520,347,51,2025-09-11
STR-0464,PROD-00521,145,93,2025-09-10
STR-0464,PROD-00522,306,60,2025-09-09
STR-0464,PROD-00523,265,85,2025-09-11
STR-0465,PROD-00518,228,32,2025-09-10
STR-0465,PROD-00519,228,56,2025-09-11
STR-0465,PROD-00520,222,65,2025-09-10
STR-0465,PROD-00521,242,12,2025-09-11
STR-0465,PROD-00522,86,84,2025-09-07
STR-0465,PROD-00523,290,70,2025-09-12
STR-0466,PROD-00518,54,25,2025-09-10
STR-0466,PROD-00519,134,55,2025-09-08
STR-0466,PROD-00520,78,16,2025-09-09
STR-0466,PROD-00521,119,89,2025-09-07
STR-0466,PROD-00522,255,40,2025-09-11
STR-0466,PROD-00523,169,18,2025-09-10
STR-0467,PROD-00518,98,84,2025-09-10
STR-0467,PROD-00519,61,44,2025-09-09
STR-0467,PROD-00520,101,74,2025-09-07
STR-0467,PROD-00521,348,24,2025-09-11
STR-0467,PROD-00522,195,65,2025-09-09
STR-0467,PROD-00523,230,25,2025-09-13
STR-0468,PROD-00518,446,61,2025-09-13
STR-0468,PROD-00519,255,97,2025-09-08
STR-0468,PROD-00520,266,14,2025-09-12
STR-0468,PROD-00521,210,92,2025-09-12
STR-0468,PROD-00522,234,80,2025-09-10
STR-0468,PROD-00523,212,81,2025-09-11
STR-0469,PROD-00518,217,55,2025-09-12
STR-0469,PROD-00519,406,12,2025-09-12
STR-0469,PROD-00520,201,19,2025-09-13
STR-0469,PROD-00521,252,82,2025-09-10
STR-0469,PROD-00522,167,95,2025-09-12
STR-0469,PROD-00523,185,13,2025-09-11
STR-0470,PROD-00518,289,24,2025-09-12
STR-0470,PROD-00519,87,52,2025-09-10
STR-0470,PROD-00520,96,12,2025-09-08
STR-0470,PROD-00521,241,89,2025-09-12
STR-0470,PROD-00522,176,58,2025-09-11
STR-0470,PROD-00523,382,16,2025-09-13
STR-0471,PROD-00524,444,68,2025-09-13
STR-0471,PROD-00525,313,87,2025-09-12
STR-0471,PROD-00526,373,97,2025-09-13
STR-0471,PROD-00527,147,91,2025-09-11
STR-0471,PROD-00528,415,29,2025-09-13
STR-0472,PROD-00524,125,92,2025-09-10
STR-0472,PROD-00525,102,33,2025-09-12
STR-0472,PROD-00526,133,59,2025-09-11
STR-0472,PROD-00527,360,95,2025-09-12
STR-0472,PROD-00528,161,21,2025-09-09
STR-0473,PROD-00524,235,64,2025-09-13
STR-0473,PROD-00525,258,87,2025-09-11
STR-0473,PROD-00526,119,82,2025-09-11
STR-0473,PROD-00527,72,60,2025-09-10
STR-0473,PROD-00528,346,92,2025-09-13
STR-0474,PROD-00524,82,51,2025-09-11
STR-0474,PROD-00525,121,28,2025-09-13
STR-0474,PROD-00526,230,11,2025-09-11
STR-0474,PROD-00527,227,47,2025-09-08
STR-0474,PROD-00528,145,97,2025-09-10
STR-0475,PROD-00529,106,15,2025-09-11
STR-0475,PROD-00530,232,26,2025-09-11
STR-0475,PROD-00531,141,94,2025-09-11
STR-0475,PROD-00532,127,43,2025-09-09
STR-0476,PROD-00529,113,15,2025-09-09
STR-0476,PROD-00530,109,29,2025-09-10
STR-0476,PROD-00531,248,52,2025-09-12
STR-0476,PROD-00532,391,68,2025-09-11
STR-0477,PROD-00529,158,95,2025-09-10
STR-0477,PROD-00530,229,31,2025-09-12
STR-0477,PROD-00531,283,40,2025-09-09
STR-0477,PROD-00532,186,46,2025-09-10
STR-0478,PROD-00533,66,10,2025-09-10
STR-0478,PROD-00534,241,83,2025-09-10
STR-0478,PROD-00535,98,15,2025-09-10
STR-0478,PROD-00536,140,58,2025-09-09
STR-0479,PROD-00533,527,87,2025-09-13
STR-0479,PROD-00534,145,89,2025-09-13
STR-0479,PROD-00535,432,28,2025-09-11
STR-0479,PROD-00536,174,44,2025-09-10
STR-0480,PROD-00533,233,99,2025-09-12
STR-0480,PROD-00534,148,59,2025-09-10
STR-0480,PROD-00535,302,90,2025-09-13
STR-0480,PROD-00536,334,42,2025-09-11
STR-0481,PROD-00533,253,65,2025-09-13
STR-0481,PROD-00534,343,10,2025-09-11
STR-0481,PROD-00535,231,25,2025-09-13
STR-0481,PROD-00536,34,30,2025-09-07
STR-0482,PROD-00533,330,77,2025-09-12
STR-0482,PROD-00534,118,30,2025-09-10
STR-0482,PROD-00535,219,14,2025-09-11
STR-0482,PROD-00536,314,67,2025-09-11
STR-0483,PROD-00533,137,57,2025-09-10
STR-0483,PROD-00534,91,39,2025-09-07
STR-0483,PROD-00535,362,53,2025-09-10
STR-0483,PROD-00536,121,53,2025-09-09
STR-0484,PROD-00533,382,46,2025-09-12
STR-0484,PROD-00534,252,50,2025-09-10
STR-0484,PROD-00535,420,96,2025-09-13
STR-0484,PROD-00536,335,60,2025-09-11
STR-0485,PROD-00537,391,89,2025-09-13
STR-0485,PROD-00538,383,92,2025-09-11
STR-0485,PROD-00539,391,16,2025-09-12
STR-0486,PROD-00537,388,37,2025-09-12
STR-0486,PROD-00538,411,79,2025-09-12
STR-0486,PROD-00539,280,53,2025-09-09
STR-0487,PROD-00537,321,52,2025-09-11
STR-0487,PROD-00538,120,72,2025-09-09
STR-0487,PROD-00539,280,79,2025-09-10
STR-0488,PROD-00537,109,92,2025-09-11
STR-0488,PROD-00538,283,33,2025-09-09
STR-0488,PROD-00539,416,68,2025-09-13
STR-0489,PROD-00537,34,24,2025-09-09
STR-0489,PROD-00538,140,82,2025-09-10
STR-0489,PROD-00539,493,91,2025-09-13
STR-0490,PROD-00540,402,97,2025-09-11
STR-0490,PROD-00541,222,89,2025-09-11
STR-0491,PROD-00540,191,64,2025-09-12
STR-0491,PROD-00541,49,26,2025-09-10
STR-0492,PROD-00540,25,16,2025-09-07
STR-0492,PROD-00541,119,50,2025-09-10
STR-0493,PROD-00540,114,31,2025-09-09
STR-0493,PROD-00541,235,59,2025-09-13
STR-0494,PROD-00540,38,10,2025-09-09
STR-0494,PROD-00541,174,56,2025-09-10
STR-0495,PROD-00540,189,83,2025-09-11
STR-0495,PROD-00541,69,59,2025-09-08
STR-0496,PROD-00540,296,31,2025-06-28
STR-0496,PROD-00541,134,84,2025-06-27
STR-0497,PROD-00540,254,11,2025-09-11
STR-0497,PROD-00541,133,16,2025-09-09
STR-0498,PROD-00542,362,80,2025-09-12
STR-0498,PROD-00543,365,94,2025-09-13
STR-0499,PROD-00542,381,69,2025-09-12
STR-0499,PROD-00543,223,23,2025-09-08
STR-0500,PROD-00542,429,97,2025-09-12
STR-0500,PROD-00543,197,30,2025-09-10
STR-0501,PROD-00542,261,52,2021-01-01
STR-0501,PROD-00543,320,64,2021-01-01
STR-0502,PROD-00542,260,37,2025-09-10
STR-0502,PROD-00543,239,44,2025-09-12
STR-0503,PROD-00542,382,49,2025-09-12
STR-0503,PROD-00543,353,81,2025-09-09
STR-0504,PROD-00542,227,94,2025-09-12
STR-0504,PROD-00543,52,35,2025-09-09
STR-0505,PROD-00542,463,90,2023-12-31
STR-0505,PROD-00543,270,93,2023-12-30
STR-0506,PROD-00544,100,75,2025-09-11
STR-0506,PROD-00545,155,41,2025-09-09
STR-0507,PROD-00544,308,82,2025-09-10
STR-0507,PROD-00545,323,60,2025-09-12
STR-0508,PROD-00544,251,45,2025-09-11
STR-0508,PROD-00545,155,74,2025-09-13
STR-0509,PROD-00544,232,46,2021-01-01
STR-0509,PROD-00545,384,76,2021-01-01
STR-0510,PROD-00544,478,78,2025-09-11
STR-0510,PROD-00545,209,19,2025-09-10
STR-0511,PROD-00544,243,65,2025-09-12
STR-0511,PROD-00545,341,78,2025-09-12
STR-0512,PROD-00546,109,12,2025-09-12
STR-0512,PROD-00547,212,51,2025-09-11
STR-0512,PROD-00548,107,77,2025-09-11
STR-0513,PROD-00546,124,62,2025-09-09
STR-0513,PROD-00547,307,85,2025-09-13
STR-0513,PROD-00548,405,32,2025-09-12
STR-0514,PROD-00546,480,10,2025-09-13
STR-0514,PROD-00547,293,67,2025-09-13
STR-0514,PROD-00548,203,53,2025-09-08
STR-0515,PROD-00546,374,43,2025-09-09
